"index","centro_cod","cliente_cod","plan_mes","programa_tvt","pedido_prv_sol"
"7755","D155","7200027182",202003,"T",177.48
"7756","D155","7200027183",202001,"C",116.64
"7757","D155","7200027183",202001,"T",63.81
"7758","D155","7200027183",202002,"T",153.77
"7759","D155","7200027183",202003,"C",98.86
"7760","D155","7200027183",202003,"T",330.74
"7761","D155","7200027187",202001,"C",94.68
"7762","D155","7200027187",202002,"C",40.2
"7763","D155","7200027187",202003,"C",80.16
"7764","D155","7200027194",202003,"C",41.2
"7765","D155","7200027195",202001,"T",603.62
"7766","D155","7200027195",202002,"T",373.47
"7767","D155","7200027195",202003,"C",491.41
"7768","D155","7200027195",202003,"T",339.86
"7769","D155","7200027198",202001,"C",156.62
"7770","D155","7200027198",202001,"T",171.43
"7771","D155","7200027198",202002,"T",225.35
"7772","D155","7200027198",202003,"T",506.08
"7773","D155","7200027199",202001,"C",1143.35
"7774","D155","7200027199",202001,"T",989.75
"7775","D155","7200027199",202002,"C",495.89
"7776","D155","7200027199",202002,"T",1096.06
"7777","D155","7200027199",202003,"C",1134.44
"7778","D155","7200027199",202003,"T",551.72
"7779","D155","7200027201",202001,"T",436.41
"7780","D155","7200027201",202002,"T",855.63
"7781","D155","7200027201",202003,"T",662.01
"7782","D155","7200027202",202001,"C",40.65
"7783","D155","7200027205",202001,"T",210.33
"7784","D155","7200027205",202002,"T",91.02
"7785","D155","7200027205",202003,"T",434.57
"7786","D155","7200027207",202001,"C",312.05
"7787","D155","7200027207",202001,"T",376.68
"7788","D155","7200027207",202002,"C",180.02
"7789","D155","7200027207",202002,"T",322.73
"7790","D155","7200027207",202003,"C",219.67
"7791","D155","7200027207",202003,"T",527.22
"7792","D155","7200027212",202001,"C",154.1
"7793","D155","7200027212",202002,"C",46.49
"7794","D155","7200027212",202003,"T",102.47
"7795","D155","7200027218",202001,"C",71.59
"7796","D155","7200027218",202001,"T",160.26
"7797","D155","7200027219",202001,"T",497.08
"7798","D155","7200027219",202002,"T",557.05
"7799","D155","7200027219",202003,"C",496.57
"7800","D155","7200027219",202003,"T",620.83
"7801","D155","7200027224",202001,"C",1190.54
"7802","D155","7200027224",202001,"T",773.52
"7803","D155","7200027224",202002,"C",466.13
"7804","D155","7200027224",202002,"T",319.87
"7805","D155","7200027224",202003,"C",1440.06
"7806","D155","7200027224",202003,"T",494.59
"7807","D155","7200027228",202001,"C",161.18
"7808","D155","7200027228",202002,"T",78.12
"7809","D155","7200027228",202003,"C",146.15
"7810","D155","7200027228",202003,"T",114.23
"7811","D155","7200027229",202001,"C",368.61
"7812","D155","7200027229",202002,"C",108.43
"7813","D155","7200027229",202002,"T",260.03
"7814","D155","7200027229",202003,"C",234.32
"7815","D155","7200027229",202003,"T",114.89
"7816","D155","7200027233",202001,"C",278.35
"7817","D155","7200027233",202001,"T",116.09
"7818","D155","7200027233",202002,"C",241.28
"7819","D155","7200027233",202002,"T",218.18
"7820","D155","7200027233",202003,"C",210.29
"7821","D155","7200027234",202001,"C",113.51
"7822","D155","7200027234",202001,"T",635.46
"7823","D155","7200027234",202002,"C",50.95
"7824","D155","7200027234",202002,"T",350.74
"7825","D155","7200027234",202003,"T",1352.14
"7826","D155","7200027236",202001,"T",126.59
"7827","D155","7200027236",202002,"C",85.22
"7828","D155","7200027236",202003,"C",40.95
"7829","D155","7200027236",202003,"T",94.69
"7830","D155","7200027239",202001,"C",189.65
"7831","D155","7200027239",202001,"T",319.79
"7832","D155","7200027239",202002,"C",107.03
"7833","D155","7200027239",202002,"T",179.57
"7834","D155","7200027239",202003,"C",68.64
"7835","D155","7200027239",202003,"T",242.48
"7836","D155","7200027240",202001,"C",206.21
"7837","D155","7200027240",202001,"T",510.83
"7838","D155","7200027240",202002,"C",108.29
"7839","D155","7200027240",202002,"T",474.85
"7840","D155","7200027240",202003,"C",613.86
"7841","D155","7200027240",202003,"T",451.74
"7842","D155","7200027243",202001,"C",85.69
"7843","D155","7200027243",202001,"T",148.51
"7844","D155","7200027243",202002,"T",172.91
"7845","D155","7200027243",202003,"T",84.05
"7846","D155","7200027245",202001,"C",47.99
"7847","D155","7200027245",202001,"T",58.95
"7848","D155","7200027245",202002,"C",40.67
"7849","D155","7200027245",202002,"T",137.58
"7850","D155","7200027245",202003,"C",121.86
"7851","D155","7200027245",202003,"T",337.74
"7852","D155","7200027251",202001,"C",153.2
"7853","D155","7200027251",202001,"T",275.54
"7854","D155","7200027251",202002,"C",319.69
"7855","D155","7200027251",202002,"T",307.8
"7856","D155","7200027251",202003,"C",379.44
"7857","D155","7200027255",202001,"C",266.2
"7858","D155","7200027255",202002,"T",278
"7859","D155","7200027255",202003,"T",356.57
"7860","D155","7200027259",202001,"T",143.29
"7861","D155","7200027259",202002,"T",278.23
"7862","D155","7200027261",202001,"C",167.76
"7863","D155","7200027261",202001,"T",72.46
"7864","D155","7200027261",202002,"C",102.56
"7865","D155","7200027261",202002,"T",44.35
"7866","D155","7200027261",202003,"C",53.57
"7867","D155","7200027261",202003,"T",101.74
"7868","D155","7200027262",202001,"C",234.53
"7869","D155","7200027262",202002,"C",104.26
"7870","D155","7200027262",202002,"T",175.67
"7871","D155","7200027262",202003,"C",124.23
"7872","D155","7200027262",202003,"T",305.83
"7873","D155","7200027264",202001,"C",69.02
"7874","D155","7200027264",202001,"T",43.99
"7875","D155","7200027264",202002,"T",82.51
"7876","D155","7200027264",202003,"C",48.86
"7877","D155","7200027264",202003,"T",84.31
"7878","D155","7200027265",202001,"C",40.34
"7879","D155","7200027265",202002,"T",82.21
"7880","D155","7200027265",202003,"C",107.82
"7881","D155","7200027265",202003,"T",55.14
"7882","D155","7200027267",202001,"T",68.46
"7883","D155","7200027267",202002,"T",202.11
"7884","D155","7200027267",202003,"C",51.13
"7885","D155","7200027267",202003,"T",227.21
"7886","D155","7200027293",202001,"T",516.67
"7887","D155","7200027293",202002,"T",921.9
"7888","D155","7200027293",202003,"C",185.24
"7889","D155","7200027293",202003,"T",434.66
"7890","D155","7200027295",202001,"C",47.42
"7891","D155","7200027295",202001,"T",45.2
"7892","D155","7200027296",202001,"T",264.91
"7893","D155","7200027296",202002,"T",230.57
"7894","D155","7200027296",202003,"C",604.56
"7895","D155","7200027296",202003,"T",999.19
"7896","D155","7200027297",202001,"C",49.27
"7897","D155","7200027297",202002,"T",107.31
"7898","D155","7200027297",202003,"C",117.62
"7899","D155","7200027299",202002,"T",171.25
"7900","D155","7200027300",202001,"C",41.77
"7901","D155","7200027300",202002,"T",57.57
"7902","D155","7200027300",202003,"C",41.04
"7903","D155","7200027301",202001,"T",86.35
"7904","D155","7200027301",202002,"C",211.24
"7905","D155","7200027301",202003,"T",193.55
"7906","D155","7200027305",202003,"C",98.87
"7907","D155","7200027308",202001,"T",393.71
"7908","D155","7200027308",202002,"T",224.49
"7909","D155","7200027308",202003,"C",244.19
"7910","D155","7200027308",202003,"T",201.11
"7911","D155","7200027309",202001,"C",267.3
"7912","D155","7200027309",202001,"T",186.17
"7913","D155","7200027309",202002,"C",303.17
"7914","D155","7200027309",202002,"T",206.49
"7915","D155","7200027309",202003,"C",315.03
"7916","D155","7200027312",202001,"C",79.42
"7917","D155","7200027312",202002,"T",76.84
"7918","D155","7200027312",202003,"C",69.35
"7919","D155","7200027315",202001,"C",30.82
"7920","D155","7200027315",202002,"C",40.21
"7921","D155","7200027315",202003,"C",44.39
"7922","D155","7200027315",202003,"T",107.82
"7923","D155","7200027316",202001,"T",40.56
"7924","D155","7200027316",202002,"T",135.8
"7925","D155","7200027316",202003,"T",49.02
"7926","D155","7200027317",202001,"T",150.09
"7927","D155","7200027317",202002,"T",89.72
"7928","D155","7200027317",202003,"C",69.35
"7929","D155","7200027317",202003,"T",264.02
"7930","D155","7200027321",202001,"T",119.49
"7931","D155","7200027321",202002,"T",122.4
"7932","D155","7200027321",202003,"T",48.37
"7933","D155","7200027324",202001,"C",413.75
"7934","D155","7200027324",202001,"T",88.79
"7935","D155","7200027324",202002,"C",428.88
"7936","D155","7200027324",202003,"C",171.72
"7937","D155","7200027324",202003,"T",651.29
"7938","D155","7200027328",202001,"C",58.39
"7939","D155","7200027328",202002,"C",165.47
"7940","D155","7200027328",202002,"T",106.84
"7941","D155","7200027328",202003,"C",55.09
"7942","D155","7200027328",202003,"T",65.88
"7943","D155","7200027329",202001,"T",191.41
"7944","D155","7200027329",202002,"T",170.13
"7945","D155","7200027329",202003,"T",45.39
"7946","D155","7200027335",202001,"C",44.39
"7947","D155","7200027335",202002,"T",86.81
"7948","D155","7200027335",202003,"C",45.76
"7949","D155","7200027335",202003,"T",108.9
"7950","D155","7200027336",202001,"T",607.51
"7951","D155","7200027336",202002,"T",503.73
"7952","D155","7200027336",202003,"T",743.93
"7953","D155","7200027339",202001,"C",213.12
"7954","D155","7200027339",202002,"C",45.47
"7955","D155","7200027339",202002,"T",70.4
"7956","D155","7200027339",202003,"C",40.18
"7957","D155","7200027342",202001,"T",133.48
"7958","D155","7200027342",202002,"T",304.1
"7959","D155","7200027342",202003,"C",41.99
"7960","D155","7200027342",202003,"T",178.71
"7961","D155","7200027346",202001,"T",170.02
"7962","D155","7200027346",202002,"C",46.54
"7963","D155","7200027346",202002,"T",121.62
"7964","D155","7200027346",202003,"T",327.59
"7965","D155","7200027349",202001,"T",210.24
"7966","D155","7200027349",202002,"T",106.08
"7967","D155","7200027349",202003,"T",375.05
"7968","D155","7200027350",202001,"C",49.58
"7969","D155","7200027350",202001,"T",75.84
"7970","D155","7200027350",202002,"T",78.42
"7971","D155","7200027350",202003,"C",111.48
"7972","D155","7200027350",202003,"T",73.39
"7973","D155","7200027351",202001,"T",118.9
"7974","D155","7200027351",202002,"C",138.06
"7975","D155","7200027351",202002,"T",49.7
"7976","D155","7200027351",202003,"C",40.65
"7977","D155","7200027351",202003,"T",119.66
"7978","D155","7200027353",202001,"T",256.07
"7979","D155","7200027353",202002,"T",438.82
"7980","D155","7200027353",202003,"T",248.19
"7981","D155","7200027355",202001,"C",237.45
"7982","D155","7200027355",202001,"T",547.88
"7983","D155","7200027355",202002,"T",437.42
"7984","D155","7200027355",202003,"C",362.38
"7985","D155","7200027355",202003,"T",860.62
"7986","D155","7200027360",202001,"T",159.41
"7987","D155","7200027360",202002,"C",47.39
"7988","D155","7200027360",202002,"T",174.22
"7989","D155","7200027360",202003,"T",178.87
"7990","D155","7200027361",202001,"C",320.21
"7991","D155","7200027361",202001,"T",261.55
"7992","D155","7200027361",202002,"C",148.34
"7993","D155","7200027361",202002,"T",254.61
"7994","D155","7200027361",202003,"C",186.76
"7995","D155","7200027361",202003,"T",605.19
"7996","D155","7200027364",202001,"T",248.41
"7997","D155","7200027364",202002,"T",147.25
"7998","D155","7200027364",202003,"C",97.36
"7999","D155","7200027364",202003,"T",245.61
"8000","D155","7200027367",202001,"T",382.43
"8001","D155","7200027367",202002,"C",154.14
"8002","D155","7200027367",202002,"T",359.22
"8003","D155","7200027367",202003,"C",113.1
"8004","D155","7200027367",202003,"T",189.9
"8005","D155","7200027368",202001,"T",137.98
"8006","D155","7200027368",202002,"T",259.49
"8007","D155","7200027368",202003,"C",45.11
"8008","D155","7200027368",202003,"T",97.74
"8009","D155","7200027374",202001,"T",197.26
"8010","D155","7200027374",202002,"T",205.1
"8011","D155","7200027374",202003,"C",44.46
"8012","D155","7200027374",202003,"T",43.54
"8013","D155","7200027378",202001,"C",900.9
"8014","D155","7200027378",202001,"T",1491.58
"8015","D155","7200027378",202002,"C",1149.54
"8016","D155","7200027378",202002,"T",526.45
"8017","D155","7200027378",202003,"C",351.13
"8018","D155","7200027378",202003,"T",677.68
"8019","D155","7200027380",202001,"C",280.73
"8020","D155","7200027380",202001,"T",573.94
"8021","D155","7200027380",202002,"T",705.87
"8022","D155","7200027380",202003,"C",90.48
"8023","D155","7200027380",202003,"T",484.04
"8024","D155","7200027381",202001,"C",273.71
"8025","D155","7200027381",202001,"T",77.07
"8026","D155","7200027381",202002,"C",43.03
"8027","D155","7200027381",202002,"T",272.65
"8028","D155","7200027381",202003,"T",204.11
"8029","D155","7200027384",202001,"T",747.06
"8030","D155","7200027384",202002,"T",595.02
"8031","D155","7200027387",202001,"C",284.4
"8032","D155","7200027387",202001,"T",172.63
"8033","D155","7200027387",202002,"C",118.87
"8034","D155","7200027387",202002,"T",454.72
"8035","D155","7200027387",202003,"C",89.28
"8036","D155","7200027387",202003,"T",747.9
"8037","D155","7200027388",202001,"C",138.77
"8038","D155","7200027388",202002,"C",84.31
"8039","D155","7200027388",202002,"T",152.99
"8040","D155","7200027388",202003,"T",163.85
"8041","D155","7200027389",202001,"T",48.67
"8042","D155","7200027389",202002,"T",84.06
"8043","D155","7200027389",202003,"T",131.78
"8044","D155","7200027393",202001,"C",40.26
"8045","D155","7200027393",202001,"T",135.37
"8046","D155","7200027393",202002,"T",88.16
"8047","D155","7200027394",202001,"T",721.67
"8048","D155","7200027394",202002,"T",980.64
"8049","D155","7200027394",202003,"C",193.35
"8050","D155","7200027394",202003,"T",318.58
"8051","D155","7200027395",202001,"C",72.41
"8052","D155","7200027395",202001,"T",83.82
"8053","D155","7200027395",202002,"C",83.97
"8054","D155","7200027395",202003,"C",93.26
"8055","D155","7200027400",202001,"C",837.66
"8056","D155","7200027400",202002,"C",952.72
"8057","D155","7200027400",202003,"C",329.9
"8058","D155","7200027400",202003,"T",251.06
"8059","D155","7200027403",202001,"C",108.37
"8060","D155","7200027403",202001,"T",371.95
"8061","D155","7200027403",202002,"C",141.78
"8062","D155","7200027403",202003,"C",304.09
"8063","D155","7200027403",202003,"T",275.95
"8064","D155","7200027404",202001,"C",108.12
"8065","D155","7200027404",202001,"T",61.19
"8066","D155","7200027404",202002,"C",64.13
"8067","D155","7200027404",202002,"T",131.99
"8068","D155","7200027404",202003,"T",259.36
"8069","D155","7200027406",202001,"T",691.35
"8070","D155","7200027406",202002,"T",702.96
"8071","D155","7200027406",202003,"T",1056.15
"8072","D155","7200027416",202001,"C",877.1
"8073","D155","7200027416",202001,"T",48.12
"8074","D155","7200027416",202002,"T",757.49
"8075","D155","7200027416",202003,"C",332.23
"8076","D155","7200027416",202003,"T",1677.64
"8077","D155","7200027418",202001,"C",90.68
"8078","D155","7200027418",202001,"T",95.33
"8079","D155","7200027418",202002,"C",45.31
"8080","D155","7200027418",202002,"T",48.03
"8081","D155","7200027418",202003,"C",56.01
"8082","D155","7200027418",202003,"T",139.93
"8083","D155","7200027421",202001,"T",278.74
"8084","D155","7200027421",202002,"C",111.38
"8085","D155","7200027421",202002,"T",125.57
"8086","D155","7200027421",202003,"T",529.89
"8087","D155","7200027423",202002,"C",141
"8088","D155","7200027423",202003,"T",172.77
"8089","D155","7200027424",202001,"C",101.27
"8090","D155","7200027424",202001,"T",152.49
"8091","D155","7200027424",202002,"T",118.02
"8092","D155","7200027424",202003,"C",171.54
"8093","D155","7200027424",202003,"T",216.88
"8094","D155","7200027425",202001,"C",4659.1
"8095","D155","7200027425",202001,"T",2065.9
"8096","D155","7200027425",202002,"C",2758.59
"8097","D155","7200027425",202002,"T",1760.45
"8098","D155","7200027425",202003,"C",616.73
"8099","D155","7200027425",202003,"T",12816.81
"8100","D155","7200027426",202001,"C",423.15
"8101","D155","7200027426",202001,"T",344.69
"8102","D155","7200027426",202002,"T",803.16
"8103","D155","7200027426",202003,"C",969.99
"8104","D155","7200027428",202001,"T",463.81
"8105","D155","7200027428",202002,"T",292.71
"8106","D155","7200027428",202003,"T",416.35
"8107","D155","7200027429",202001,"C",83.93
"8108","D155","7200027429",202001,"T",148.9
"8109","D155","7200027429",202002,"T",199.13
"8110","D155","7200027429",202003,"T",139.67
"8111","D155","7200027430",202001,"C",44.15
"8112","D155","7200027431",202001,"C",159.35
"8113","D155","7200027431",202001,"T",114.51
"8114","D155","7200027431",202002,"C",67.87
"8115","D155","7200027431",202002,"T",91.22
"8116","D155","7200027431",202003,"C",48.85
"8117","D155","7200027431",202003,"T",100.75
"8118","D155","7200027433",202001,"T",166.89
"8119","D155","7200027433",202002,"T",103.07
"8120","D155","7200027433",202003,"C",80.73
"8121","D155","7200027436",202001,"C",572.2
"8122","D155","7200027436",202001,"T",892.94
"8123","D155","7200027436",202002,"C",635.64
"8124","D155","7200027436",202002,"T",669.68
"8125","D155","7200027436",202003,"C",348.76
"8126","D155","7200027437",202001,"T",539.96
"8127","D155","7200027437",202002,"T",292.5
"8128","D155","7200027437",202003,"C",58.07
"8129","D155","7200027437",202003,"T",62.2
"8130","D155","7200027439",202001,"C",864.56
